,JP001,JP002,JP003,JP004,JP005,JP006,JP007,JP008
Gm37616,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37617,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37619,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37627,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37636,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3765,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37658,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37659,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37670,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37681,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37682,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37684,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37688,5.879159283,6.091889836,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37692,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37693,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37713,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37715,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37719,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37722,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37723,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37732,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3774,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37757,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3776,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.139810344,6.312925468
Gm37763,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37765,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37770,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37771,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37778,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3778,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.150354715,5.879159283,5.879159283
Gm37784,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37791,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37793,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37797,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm378,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37801,6.080797444,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37807,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37826,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37832,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37835,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37836,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37838,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37841,6.17012016,5.879159283,6.115752423,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37845,6.094103737,6.347641157,6.126428301,6.043574927,6.280771523,6.056054905,5.879159283,6.043509078
Gm3785,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3786,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3787,5.879159283,5.879159283,5.879159283,5.879159283,6.479664468,6.029154458,5.879159283,5.879159283
Gm37878,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3788,5.879159283,5.879159283,5.879159283,6.055819857,5.879159283,5.879159283,6.19233219,5.879159283
Gm37882,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm379,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37901,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37904,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3791,7.800581951,7.729849099,7.605767619,7.823050509,6.926491839,6.921309547,6.939134873,7.13709113
Gm37918,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37921,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37922,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37944,5.879159283,5.879159283,5.879159283,6.126400109,5.879159283,5.879159283,5.879159283,5.879159283
Gm37961,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37976,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37981,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37988,6.171567323,5.879159283,6.368286272,6.177046967,6.472514538,6.466105515,6.193623729,6.269082216
Gm37990,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37991,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37994,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm37996,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3800,5.879159283,6.26826804,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.172121322
Gm38002,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38007,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.071064363,5.879159283,5.879159283
Gm38008,6.1725698,5.879159283,5.879159283,6.165487344,6.221389869,5.879159283,5.879159283,5.879159283
Gm38015,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38016,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38017,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38018,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38019,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38022,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38027,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38030,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38035,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38038,5.879159283,6.17973442,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38040,5.879159283,5.879159283,6.12076685,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38041,6.836137557,6.324852794,6.26628785,6.29432312,6.474550491,6.457297545,6.385293275,6.676374105
Gm38044,6.088129268,6.105546148,5.879159283,6.113184804,5.879159283,5.879159283,6.12669289,5.879159283
Gm38050,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38051,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.061994456,5.879159283
Gm38053,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38076,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38078,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38080,6.36407501,6.45598761,6.271578858,6.210771514,6.522374068,6.182802862,6.230570859,6.204724187
Gm38086,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38088,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3809,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.071064363,5.879159283,5.879159283
Gm38098,6.101622083,5.879159283,5.879159283,6.04912229,6.173994863,6.131595521,5.879159283,6.045103897
Gm381,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3810,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38100,6.10808828,5.879159283,5.879159283,6.275087517,5.879159283,6.185307826,6.1677131,6.165304893
Gm38107,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38113,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38119,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38121,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38131,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38135,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38138,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38145,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38149,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38151,5.879159283,5.879159283,5.879159283,5.879159283,6.151622456,5.879159283,5.879159283,5.879159283
Gm38153,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38154,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38158,6.19663788,5.879159283,5.879159283,6.121413294,5.879159283,6.13927682,6.137544283,6.330270195
Gm3816,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38164,5.879159283,6.110362633,5.879159283,6.040103661,5.879159283,5.879159283,5.879159283,5.879159283
Gm38181,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38183,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38184,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38185,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm382,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38203,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38205,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38208,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38213,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38216,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38229,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38233,5.879159283,5.879159283,5.879159283,5.879159283,6.622104902,6.066981586,6.137710025,6.127715919
Gm38237,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38241,6.084327221,6.09827665,5.879159283,5.879159283,6.272538579,6.333679471,6.059988156,6.053404143
Gm38247,5.879159283,5.879159283,5.879159283,5.879159283,6.071962776,5.879159283,5.879159283,5.879159283
Gm38261,5.879159283,6.112269872,6.177522371,6.15881521,6.078802387,5.879159283,6.05200354,5.879159283
Gm38266,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38274,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3828,6.095432491,6.209862866,5.879159283,6.247027438,6.16507807,5.879159283,6.125187089,6.238854043
Gm38280,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38288,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3829,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38290,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38291,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38294,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38295,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38298,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38303,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38305,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38306,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38311,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38317,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38323,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38328,5.879159283,5.879159283,6.050101332,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38332,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38334,5.879159283,5.879159283,6.050101332,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3835,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.061994456,5.879159283
Gm38350,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38356,5.879159283,5.879159283,6.964507197,6.052875121,5.879159283,6.201936113,5.879159283,6.501240614
Gm38358,6.093829608,5.879159283,5.879159283,5.879159283,5.879159283,6.133907466,5.879159283,5.879159283
Gm3836,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38360,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38364,6.08871378,5.879159283,5.879159283,6.117066156,5.879159283,5.879159283,5.879159283,5.879159283
Gm38369,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3839,6.876305797,6.849231584,6.788949569,6.718414604,6.716833841,6.774499859,6.683674836,6.559415692
Gm38392,6.366543117,6.104135337,5.879159283,6.262977285,5.879159283,5.879159283,6.348604642,6.315027332
Gm38393,9.346593262,8.891940385,8.83705358,9.16467325,8.095128281,8.145736012,8.972483676,8.138608124
Gm38394,7.622756885,7.921209093,7.948275539,7.689375629,7.480202009,7.645167915,7.956731682,6.630147755
Gm38395,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3841,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38428,6.332577052,6.447930782,6.3623354,6.123165983,6.216553413,5.879159283,6.135448766,6.127708272
Gm38430,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38431,8.653106678,9.198311166,8.930082025,9.342716163,9.146640585,8.976086062,8.680517768,8.804515413
Gm38433,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3851,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3852,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3854,9.130558876,9.424952882,9.014545798,8.81048296,8.434149732,8.424047764,8.672435335,8.96586027
Gm38541,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38574,5.879159283,5.879159283,5.879159283,6.054130822,5.879159283,6.146846936,6.064352731,5.879159283
Gm3861,5.879159283,5.879159283,6.057591983,6.046747727,5.879159283,5.879159283,5.879159283,5.879159283
Gm38655,5.879159283,6.368464482,6.05198876,6.332983622,5.879159283,6.143156157,5.879159283,5.879159283
Gm3867,6.655463052,6.09388254,6.261310679,6.052783883,6.153508208,6.302156511,6.242431441,5.879159283
Gm38697,5.879159283,6.248525973,6.327949005,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm38699,6.774322541,6.892392753,7.060303617,7.220437145,6.600673065,6.25756788,6.479276423,6.436400011
Gm38706,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Gm3880,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
